,SPCD,DIA_cm,HT_m,STATUSCD,CBH_m,CROWN_RADIUS_m,X_m,Y_m
6305,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2048753.97149796,2089099.508168672
6306,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2048736.2069338143,2089133.401322277
6307,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2048746.457299976,2089127.2162060316
6308,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2048737.621342864,2089122.7653884008
6309,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2048743.3056638876,2089119.0212566552
6310,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2048717.6264751412,2089104.9976715185
6311,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2048730.494383768,2089113.1141151087
6312,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2048745.0637350848,2089106.5310900093
6313,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2048723.5279310388,2089133.081572563
6314,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048722.087958906,2089097.1988028567
6315,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048719.4755021343,2089123.3397433776
6316,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048745.5852754123,2089124.788072093
6317,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048738.6818393075,2089110.2744822544
6318,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048727.220074857,2089120.6600358735
6319,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048742.1665297144,2089126.2984711311
6320,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048703.1976119368,2089103.2842225763
6321,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048707.953643652,2089100.6474447225
6322,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048709.001650295,2089129.082817715
6323,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048706.1830347225,2089121.8465162192
6324,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048727.131042899,2089098.528428987
6325,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048703.5072513276,2089118.6160949643
6326,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048715.8163270268,2089097.7524820676
6327,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048744.8019401252,2089129.4185964563
6328,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048722.638865126,2089085.1226661007
6329,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2048748.699726776,2089125.5073513496
6330,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048701.051514405,2089105.393789723
6331,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048753.557413665,2089127.448400803
6332,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048707.619612131,2089114.281537164
6333,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048719.805819063,2089122.295664918
6334,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048721.3631258167,2089118.7429537843
6335,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048720.2321885943,2089084.9214199549
6336,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048717.38200794,2089106.8881328555
6337,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048744.2543528664,2089095.1934291087
6338,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048736.7443149851,2089124.021402427
6339,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048742.4582163936,2089134.241330052
6340,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048743.0596964476,2089120.692019065
6341,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048718.7891410524,2089107.8970656868
6342,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048722.495381912,2089091.0226666955
6343,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048739.8832671773,2089103.6731133375
6344,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048726.3098598293,2089131.2028945996
6345,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048729.209157852,2089084.0423785471
6346,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2048748.3579550693,2089098.8291089823
6347,15,27.178,14.3256,1,3.5814000000000004,1.1895551195282266,-2048741.55191995,2089116.6419218767
6348,15,27.178,14.3256,1,3.5814000000000004,1.1895551195282266,-2048741.7577786983,2089108.9466444887
6349,108,24.13,13.716,1,6.8580000000000005,1.4188803890449089,-2048734.1893307213,2089095.4669957731
6350,108,24.13,13.716,1,6.8580000000000005,1.4188803890449089,-2048734.172937488,2089110.8658643784
6351,108,17.526,13.716,1,6.1722,1.5607684279494,-2048730.8551355577,2089139.1658084611
6352,108,12.954,12.192,1,7.9248,0.8828589087390544,-2048749.9124577804,2089116.5033257492
6353,108,12.954,12.192,1,7.9248,0.8828589087390544,-2048715.7521166808,2089122.6263368533
6354,108,19.558,12.4968,1,8.12292,0.9049303814575308,-2048735.3844273093,2089133.6881536588
6355,108,19.558,12.4968,1,8.12292,0.9049303814575308,-2048734.684428674,2089089.78199732
6356,108,20.32,13.4112,1,7.37616,1.2486147423595195,-2048724.073264945,2089117.2132412584
6357,108,20.32,13.4112,1,7.37616,1.2486147423595195,-2048713.6893965516,2089134.6731525883
6358,108,20.574,13.716,1,6.8580000000000005,1.4188803890449089,-2048748.0940771012,2089110.6048350392
6359,108,20.574,13.716,1,6.8580000000000005,1.4188803890449089,-2048713.278074743,2089116.874406824
6360,108,14.478000000000002,8.2296,1,3.29184,1.0215938801123343,-2048738.683782504,2089110.7161666136
6361,15,70.61200000000001,27.432,1,12.3444,1.6704391040183606,-2048709.5039949503,2089121.9517425904
6362,108,39.878,16.764,1,7.543799999999999,1.9076058563826,-2048721.0193750667,2089132.483774304
6363,20,25.4,12.192,1,8.5344,0.4049549343074813,-2048727.092914225,2089118.0603848372
6364,108,29.972,23.1648,1,6.949439999999999,3.3548638532084065,-2048746.0286487,2089089.774547326
6365,108,29.972,23.1648,1,6.949439999999999,3.3548638532084065,-2048729.9286898165,2089093.152971368
6366,20,37.338,16.154400000000003,1,4.038600000000001,1.341413219893532,-2048722.4349257653,2089092.926594752
6367,20,37.338,16.154400000000003,1,4.038600000000001,1.341413219893532,-2048722.657461451,2089083.721561945
6368,20,63.754000000000005,24.9936,1,13.74648,1.245236422995505,-2048746.02325426,2089113.1607613184
6369,108,62.23,29.260800000000003,1,16.09344,2.7242503469662256,-2048741.563423446,2089097.5277372557
6370,108,69.342,28.956000000000003,1,14.478000000000002,2.9954141546503634,-2048728.0080345925,2089093.9358475567
6371,15,16.256,9.4488,1,5.19684,0.4707601111324471,-2048721.422502809,2089105.5817196292
6372,15,16.256,9.4488,1,5.19684,0.4707601111324471,-2048725.8578506715,2089094.426615983
6373,20,15.494,7.315200000000001,1,3.29184,0.4454504277382295,-2048713.468822377,2089110.445872767
6374,20,15.494,7.315200000000001,1,3.29184,0.4454504277382295,-2048743.3613232456,2089128.3154832304
6375,20,26.416,15.5448,1,3.10896,1.3768467766454364,-2048743.5723596965,2089126.2242968136
6376,15,19.304,11.5824,1,2.8956,0.961767968980268,-2048725.194358078,2089133.9743329936
6377,108,64.262,21.6408,1,1.0820400000000028,4.253488099603516,-2048748.0608921049,2089120.7791707315
6378,20,32.004,18.288,1,7.315200000000001,1.2148648029224438,-2049043.5554150424,2089069.1200185667
6379,20,32.004,18.288,1,7.315200000000001,1.2148648029224438,-2049046.1214403969,2089091.692939096
6380,119,15.494,10.668,2,,,-2049035.931460193,2089066.1925014125
6381,119,15.494,10.668,2,,,-2049035.0581049216,2089069.208702424
6382,108,58.166,27.1272,1,6.7818000000000005,4.209345154166563,-2049058.604547279,2089064.221274052
6383,108,80.772,24.0792,2,,,-2049041.3096776316,2089096.7965578244
6384,108,61.976,18.8976,1,8.503919999999999,2.15039205628584,-2049042.573043262,2089057.935395844
6385,108,64.51599999999999,28.956000000000003,1,17.373600000000003,2.3963313237202906,-2049046.6010061745,2089082.7045924475
6386,108,49.022000000000006,24.0792,1,9.63168,2.989108019587941,-2049037.2834345244,2089095.4209936955
6387,20,21.082,13.4112,1,6.7056,0.7424173795637158,-2049055.979952311,2089059.784086631
6388,20,21.082,13.4112,1,6.7056,0.7424173795637158,-2049037.5082053903,2089066.5918563327
6389,20,15.748,5.7912,1,3.47472,0.2564714583947381,-2049042.0996726025,2089061.3091598111
6390,108,13.462,6.096,1,2.7432,0.6936748568664,-2049046.287845168,2089072.8911711357
6391,20,21.844,12.192,1,4.8768,0.8099098686149626,-2049035.388896684,2089064.8266583967
6392,15,27.178,14.3256,1,3.5814000000000004,1.1895551195282266,-2049046.882705932,2089088.0254135423
6393,15,27.178,14.3256,1,3.5814000000000004,1.1895551195282266,-2049047.4539724684,2089079.8735573664
6394,108,12.954,12.192,1,7.9248,0.8828589087390544,-2049040.8871877997,2089085.665441521
6395,108,12.954,12.192,1,7.9248,0.8828589087390544,-2049052.2577378012,2089055.4780202643
6396,108,14.478000000000002,8.2296,1,3.29184,1.0215938801123343,-2049045.5362804527,2089066.042523288
6397,15,68.834,26.8224,1,9.38784,1.930285186865661,-2049034.7243307244,2089082.87895487
6398,108,29.972,23.1648,1,6.949439999999999,3.3548638532084065,-2049043.8334217055,2089064.2108370224
6399,108,62.23,29.260800000000003,1,16.09344,2.7242503469662256,-2049054.2077740324,2089087.7408821776
6400,108,69.342,28.956000000000003,1,14.478000000000002,2.9954141546503634,-2049042.6474494264,2089077.7045476967
6401,15,16.256,9.4488,1,5.19684,0.4707601111324471,-2049043.4896398704,2089099.787491112
6402,15,16.256,9.4488,1,5.19684,0.4707601111324471,-2049050.5549874129,2089102.9457596664
6403,108,64.262,21.6408,1,1.0820400000000028,4.253488099603516,-2049034.979523024,2089096.5074228928
6404,108,61.976,31.6992,1,19.01952,2.623352185967476,-2049029.771195192,2089072.7802569936
6405,20,32.004,18.288,1,7.315200000000001,1.2148648029224438,-2049035.5739496849,2089053.921038977
6406,20,32.004,18.288,1,7.315200000000001,1.2148648029224438,-2049035.8144350403,2089097.305376423
6407,20,21.336,10.668,1,6.4008,0.4724474233587283,-2049026.847120173,2089087.0023690332
6408,20,37.084,20.7264,1,6.217920000000001,1.606321239419676,-2049039.5958638587,2089078.029382124
6409,20,15.494,7.62,1,4.572,0.3374624452562344,-2049005.2235674888,2089077.9504779056
6410,108,64.262,32.308800000000005,1,22.616160000000004,2.005350949850138,-2049039.9580175397,2089059.2792961583
6411,119,15.494,10.668,2,,,-2049048.1057959516,2089090.2234341556
6412,119,15.494,10.668,2,,,-2049015.463266553,2089075.821980894
6413,108,58.166,27.1272,1,6.7818000000000005,4.209345154166563,-2049033.3215221656,2089086.4744342172
6414,108,58.166,27.1272,1,6.7818000000000005,4.209345154166563,-2049038.7409364143,2089090.1258150544
6415,108,63.246,32.308800000000005,1,21.000720000000005,2.3395761081584943,-2049016.034333284,2089081.0631980677
6416,108,80.772,24.0792,2,,,-2049016.3926774592,2089081.769344911
6417,108,61.976,18.8976,1,8.503919999999999,2.15039205628584,-2049047.327685502,2089092.875821391
6418,108,64.51599999999999,28.956000000000003,1,17.373600000000003,2.3963313237202906,-2049003.8939996683,2089074.0466955225
6419,108,18.288,8.2296,1,1.6459199999999994,1.3621251734831126,-2049035.464396124,2089094.1412975492
6420,108,18.288,8.2296,1,1.6459199999999994,1.3621251734831126,-2049027.8427363047,2089062.8799930185
6421,108,13.462,6.7056,1,2.68224,0.8324098282396799,-2049008.7594632104,2089082.4570859296
6422,108,13.462,6.7056,1,2.68224,0.8324098282396799,-2049050.1092703207,2089092.1856687427
6423,108,49.022000000000006,24.0792,1,9.63168,2.989108019587941,-2049017.522402228,2089106.443099896
6424,108,49.022000000000006,24.0792,1,9.63168,2.989108019587941,-2049012.429509407,2089070.2737614345
6425,20,21.082,13.4112,1,6.7056,0.7424173795637158,-2049034.320954921,2089071.7411232588
6426,20,21.082,13.4112,1,6.7056,0.7424173795637158,-2049055.1916976124,2089072.372075676
6427,20,15.748,5.7912,1,3.47472,0.2564714583947381,-2049020.3272931343,2089054.0268913931
6428,20,14.223999999999998,7.62,1,1.524,0.6749248905124688,-2049017.2548812204,2089075.0352623037
6429,20,14.223999999999998,7.62,1,1.524,0.6749248905124688,-2049032.2438963745,2089070.811421328
6430,108,13.462,6.096,1,2.7432,0.6936748568664,-2049046.0265428447,2089086.3909191743
6431,108,13.462,6.096,1,2.7432,0.6936748568664,-2049052.635332202,2089074.4596672603
6432,108,23.114,8.2296,1,3.29184,1.0215938801123343,-2049026.709235736,2089064.2105121312
6433,108,23.114,8.2296,1,3.29184,1.0215938801123343,-2049004.26610289,2089075.245212624
6434,20,66.548,28.041600000000003,1,16.82496,1.2418617985429428,-2049025.0102664388,2089074.5261131304
6435,20,60.96,32.004000000000005,2,,,-2049047.7773320992,2089071.965756787
6436,20,32.512,14.630400000000002,1,6.583679999999999,0.8909008554764591,-2049039.063542964,2089057.1640392744
6437,20,21.844,12.192,1,4.8768,0.8099098686149626,-2049012.7960669028,2089075.262328363
6438,20,21.844,12.192,1,4.8768,0.8099098686149626,-2049051.3719365827,2089083.3966055952
6439,20,13.462,6.096,2,,,-2049023.461843604,2089066.7638761944
6440,20,13.462,6.096,2,,,-2049049.6254433952,2089061.5092022284
6441,20,23.622000000000003,10.9728,2,,,-2049038.1493744813,2089106.26650936
6442,20,55.372,24.6888,1,12.3444,1.3667229032877497,-2049023.10147557,2089087.6325150973
6443,20,34.29,17.0688,1,8.5344,0.9448948467174564,-2049031.1007824512,2089075.4021773732
6444,20,34.29,17.0688,1,8.5344,0.9448948467174564,-2049023.1776958965,2089052.2038106332
6445,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049044.3711507272,2089104.118989593
6446,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049051.4490838991,2089098.3637769497
6447,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049049.9530240416,2089083.4577111148
6448,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049033.9773259845,2089106.839588952
6449,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049008.0028017228,2089070.4944642372
6450,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049049.2727145967,2089092.5277840667
6451,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049037.9114619517,2089086.872319064
6452,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049034.39079622,2089063.567818324
6453,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049006.255667333,2089091.3960464608
6454,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049050.3791393896,2089067.083338058
6455,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049044.4558346595,2089101.780408784
6456,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049018.5783253731,2089098.7958617532
6457,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049032.0446961755,2089072.3193826696
6458,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049027.4114941235,2089051.2669481956
6459,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049014.231161629,2089073.3151920168
6460,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049031.945757247,2089095.369220712
6461,108,5.3340000000000005,5.1816,2,4.9225200000000005,0.0536021480305854,-2049018.0866808544,2089087.067025872
6462,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049044.7438233688,2089060.9877591103
6463,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049054.596037364,2089066.25557047
6464,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049050.7504719065,2089064.0266370615
6465,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049038.879604836,2089090.799405691
6466,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049025.76827791,2089070.820800128
6467,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049012.448686907,2089064.6983104665
6468,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049043.676308925,2089054.437536716
6469,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049055.9627492516,2089084.974740167
6470,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049034.742442522,2089089.233606397
6471,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049026.4289589515,2089088.8767849407
6472,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049045.8094349988,2089085.7423935211
6473,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049030.8813023933,2089105.9399819712
6474,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049016.292528643,2089060.640738449
6475,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049018.976546014,2089082.0156914
6476,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049026.948407373,2089089.8735054657
6477,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049029.2971032783,2089078.820279184
6478,20,4.064,2.1336,1,0.5333999999999999,0.177167783759523,-2049031.2487368968,2089061.214123694
6479,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049053.4645314708,2089095.555810487
6480,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049013.6244495576,2089104.134617876
6481,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049053.717590691,2089071.535455504
6482,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049027.1382996223,2089105.9410384332
6483,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049050.3621819904,2089086.3336388655
6484,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049034.1539755573,2089079.7233337988
6485,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049035.6573785085,2089107.570787867
6486,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049020.2826508495,2089065.571539776
6487,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049033.582799916,2089084.2433253
6488,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049014.248029229,2089082.10251113
6489,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049052.153257915,2089064.5523089464
6490,20,4.318,2.7432000000000003,1,1.50876,0.1366722903287749,-2049011.383797032,2089062.558350056
